WEO Country Code,ISO,WEO Subject Code,Country,Subject Descriptor,Units,Scale,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Estimates Start After
866,TON,PCPIPCH,Tonga,"Inflation, average consumer prices",Percent change,Units,-7.348,14.9,10.879,9.733,7.908,5.201,29.867,7.697,10.326,3.968,5.632,13.921,8.597,1.81,3.922,-0.48,2.674,0.568,2.868,3.922,4.932,7.252,9.988,10.669,11.759,9.982,7.246,5.04,9.616,5.481,1.674,6.02,3.285,0.675,2.286,0.054,-0.621,7.201,6.782,3.286,0.423,1.414,8.52,10.176,4.687,2024
866,TON,PCPIE,Tonga,"Inflation, end of period consumer prices",Index,Units,n/a,n/a,11.634,12.093,12.736,14.328,18.247,18.706,21.247,22.105,23.635,26.904,29.169,28.382,30.534,30.524,31.477,32.1,33.136,34.606,36.681,39.116,43.304,48.609,53.511,58.14,61.862,65.372,73.344,74.245,76.273,81.676,83.555,83.712,84.965,85.121,85.304,93.657,99.922,99.8,98.4,105.2,117.1,125.745,132.5,2024
866,TON,PCPIEPCH,Tonga,"Inflation, end of period consumer prices",Percent change,Units,n/a,n/a,n/a,3.947,5.316,12.5,27.35,2.517,13.584,4.035,6.925,13.831,8.418,-2.698,7.58,-0.032,3.122,1.979,3.229,4.436,5.995,6.638,10.706,12.25,10.084,8.651,6.401,5.675,12.195,1.228,2.731,7.084,2.301,0.187,1.497,0.184,0.214,9.792,6.689,-0.122,-1.403,6.911,11.312,7.382,5.372,2024
369,TTO,PCPI,Trinidad and Tobago,"Inflation, average consumer prices",Index,Units,9.175,10.489,11.71,13.487,15.285,16.45,17.716,19.621,21.143,23.56,26.167,27.161,28.923,32.044,34.868,36.707,37.913,39.301,41.503,42.92,44.433,46.922,48.865,50.713,52.618,56.237,60.91,65.706,73.614,78.775,87.075,91.508,100,105.189,111.182,116.362,119.933,122.192,123.437,124.672,125.419,128.004,135.462,141.733,142.408,2024
369,TTO,PCPIPCH,Trinidad and Tobago,"Inflation, average consumer prices",Percent change,Units,17.47,14.332,11.635,15.175,13.335,7.623,7.694,10.752,7.758,11.432,11.064,3.8,6.486,10.791,8.814,5.272,3.286,3.662,5.603,3.414,3.524,5.602,4.142,3.781,3.757,6.878,8.308,7.875,12.036,7.01,10.537,5.091,9.28,5.189,5.698,4.659,3.069,1.884,1.019,1.001,0.599,2.061,5.826,4.629,0.477,2024
369,TTO,PCPIE,Trinidad and Tobago,"Inflation, end of period consumer prices",Index,Units,6.245,7.143,9.845,9.652,8.887,8.125,8.412,8.002,7.728,7.95,8.409,27.242,29.625,33.598,35.414,36.776,38.365,39.728,41.884,43.36,45.743,47.219,49.262,50.738,53.575,57.435,62.656,67.423,77.185,78.207,88.649,93.303,100,105.675,114.529,116.345,119.977,121.566,122.815,123.269,124.291,128.604,139.841,140.863,141.544,2024
369,TTO,PCPIEPCH,Trinidad and Tobago,"Inflation, end of period consumer prices",Percent change,Units,n/a,14.384,37.831,-1.964,-7.925,-8.569,3.528,-4.874,-3.421,2.865,5.774,223.966,8.75,13.41,5.405,3.846,4.321,3.55,5.429,3.523,5.497,3.226,4.327,2.995,5.593,7.203,9.091,7.609,14.478,1.324,13.353,5.25,7.178,5.675,8.378,1.586,3.122,1.325,1.027,0.37,0.829,3.47,8.738,0.731,0.483,2024
744,TUN,PCPI,Tunisia,"Inflation, average consumer prices",Index,Units,16.806,18.302,20.804,22.671,24.62,26.479,28.11,30.421,32.598,35.115,37.399,40.276,42.498,44.215,46.613,49.518,51.366,53.215,54.865,56.384,57.946,59.073,60.676,62.326,64.627,65.895,68.625,70.973,74.462,77.098,80.46,83.067,86.898,91.518,95.751,100,103.629,109.131,117.106,124.977,132.02,139.554,151.148,165.24,176.818,2024
744,TUN,PCPIPCH,Tunisia,"Inflation, average consumer prices",Percent change,Units,10.011,8.903,13.673,8.972,8.596,7.551,6.159,8.224,7.156,7.722,6.502,7.693,5.518,4.04,5.423,6.232,3.733,3.599,3.102,2.768,2.77,1.945,2.714,2.72,3.692,1.962,4.143,3.421,4.915,3.541,4.361,3.24,4.612,5.316,4.626,4.437,3.629,5.309,7.308,6.722,5.635,5.707,8.308,9.323,7.007,2024
744,TUN,PCPIE,Tunisia,"Inflation, end of period consumer prices",Index,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,39.107,41.675,43.658,45.729,48.286,51.013,52.64,54.616,56.121,57.709,58.684,60.374,61.34,64.077,64.882,67.136,69.39,72.932,75.911,79.05,81.801,84.621,89.168,93.828,97.997,101.74,106.03,112.554,120.988,128.342,134.607,143.499,157.976,170.795,181.31,2024
744,TUN,PCPIEPCH,Tunisia,"Inflation, end of period consumer prices",Percent change,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6.565,4.759,4.745,5.59,5.648,3.19,3.754,2.755,2.83,1.689,2.881,1.6,4.462,1.256,3.474,3.357,5.104,4.084,4.136,3.48,3.448,5.373,5.225,4.444,3.819,4.217,6.154,7.493,6.078,4.881,6.606,10.089,8.114,6.157,2024
186,TUR,PCPI,Türkiye,"Inflation, average consumer prices",Index,Units,0.003,0.004,0.005,0.007,0.01,0.015,0.02,0.027,0.047,0.077,0.124,0.206,0.35,0.582,1.19,2.256,4.066,7.548,13.943,22.988,35.64,54.973,79.785,100,108.599,117.482,128.757,140.031,154.656,164.323,178.4,189.946,206.835,222.333,242.02,260.585,280.846,312.144,363.125,418.236,469.591,561.614,967.711,"1,488.91","2,360.03",2024
186,TUR,PCPIPCH,Türkiye,"Inflation, average consumer prices",Percent change,Units,110.638,36.364,31.111,31.335,48.378,44.506,34.617,38.851,73.668,63.267,60.317,65.967,70.073,66.097,104.54,89.566,80.236,85.653,84.721,64.87,55.035,54.246,45.134,25.337,8.599,8.179,9.597,8.756,10.444,6.251,8.566,6.472,8.892,7.493,8.855,7.671,7.775,11.144,16.332,15.177,12.279,19.596,72.309,53.859,58.506,2024
186,TUR,PCPIE,Türkiye,"Inflation, end of period consumer prices",Index,Units,n/a,n/a,n/a,n/a,n/a,0.017,0.022,0.035,0.058,0.095,0.153,0.261,0.434,0.742,1.6,2.82,5.08,10.11,17.15,28.95,40.24,67.8,87.94,104.124,113.863,122.65,134.49,145.77,160.44,170.91,181.85,200.85,213.23,229.01,247.72,269.54,292.54,327.41,393.88,440.5,504.81,686.95,"1,128.45","1,859.38","2,684.55",2024
186,TUR,PCPIEPCH,Türkiye,"Inflation, end of period consumer prices",Percent change,Units,n/a,n/a,n/a,n/a,n/a,n/a,30.698,55.027,66.227,64.267,60.425,71.132,65.967,71.076,115.7,76.25,80.142,99.016,69.634,68.805,38.998,68.489,29.705,18.403,9.353,7.717,9.653,8.387,10.064,6.526,6.401,10.448,6.164,7.4,8.17,8.808,8.533,11.92,20.302,11.836,14.599,36.081,64.27,64.773,44.379,2024
925,TKM,PCPI,Turkmenistan,"Inflation, average consumer prices",Index,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.001,0.022,0.404,4.461,48.731,89.529,104.545,129.077,139.455,155.676,169.303,178.762,189.282,209.551,226.644,240.83,275.844,268.474,280.413,295.21,310.897,332.081,352.034,378.101,391.691,423.186,479.47,503.882,534.62,638.759,710.371,699.093,732.636,2022
925,TKM,PCPIPCH,Turkmenistan,"Inflation, average consumer prices",Percent change,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"3,102.40","1,748.30","1,005.26",992.389,83.722,16.771,23.465,8.04,11.632,8.753,5.587,5.885,10.708,8.157,6.259,14.539,-2.672,4.447,5.277,5.314,6.814,6.009,7.405,3.594,8.041,13.3,5.092,6.1,19.479,11.211,-1.588,4.798,2022
925,TKM,PCPIE,Turkmenistan,"Inflation, end of period consumer prices",Index,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.069,0.992,13.507,73.717,89.554,107.308,128.918,138.421,154.68,166.753,171.855,187.322,206.717,221.389,240.534,262.028,262.415,274.94,290.249,312.98,325.506,339.887,360.299,382.332,422.169,452.565,480.926,523.728,634.425,653.67,662.784,703.056,2022
925,TKM,PCPIEPCH,Turkmenistan,"Inflation, end of period consumer prices",Percent change,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"1,327.95","1,261.54",445.756,21.483,19.826,20.138,7.372,11.746,7.805,3.059,9,10.354,7.098,8.648,8.936,0.148,4.773,5.568,7.832,4.002,4.418,6.005,6.115,10.419,7.2,6.267,8.9,21.136,3.034,1.394,6.076,2022
869,TUV,PCPI,Tuvalu,"Inflation, average consumer prices",Index,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,100,101.531,106.659,109.767,112.368,115.988,120.847,123.609,136.518,136.131,133.609,134.277,136.177,138.927,140.49,144.901,149.961,156.089,159.46,165.029,167.62,178.828,200.617,215.004,217.509,2024
869,TUV,PCPIPCH,Tuvalu,"Inflation, average consumer prices",Percent change,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.531,5.051,2.914,2.369,3.221,4.19,2.285,10.443,-0.283,-1.853,0.5,1.415,2.02,1.124,3.14,3.492,4.087,2.16,3.492,1.57,6.687,12.184,7.172,1.165,2024
869,TUV,PCPIE,Tuvalu,"Inflation, end of period consumer prices",Index,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,100,104.635,104.661,110.717,113.098,117.53,124.722,125.32,140.782,135.116,132.75,135.046,136.869,141.145,141.747,147.418,151.207,157.777,161.449,167.427,167.595,184.003,209.117,218.446,228.191,2024
869,TUV,PCPIEPCH,Tuvalu,"Inflation, end of period consumer prices",Percent change,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4.635,0.024,5.787,2.151,3.918,6.12,0.479,12.339,-4.025,-1.751,1.729,1.35,3.124,0.426,4.001,2.57,4.345,2.327,3.703,0.1,9.79,13.649,4.461,4.461,2024
746,UGA,PCPI,Uganda,"Inflation, average consumer prices",Index,Units,0.006,0.012,0.024,0.059,0.069,0.138,0.337,1.063,2.835,6.543,9.514,11.495,16.351,21.251,22.495,24.021,25.827,27.823,29.446,31.142,32.195,32.814,32.715,35.565,36.869,40.04,42.931,45.545,51.031,57.673,59.97,71.16,81.13,85.565,89.236,92.531,97.314,102.741,105.36,107.612,110.58,113.02,121.149,127.633,131.875,2023
746,UGA,PCPIPCH,Uganda,"Inflation, average consumer prices",Percent change,Units,99.203,100,100,150,16.711,100,143.8,215.4,166.7,130.8,45.4,20.819,42.248,29.969,5.85,6.787,7.516,7.729,5.834,5.759,3.382,1.922,-0.3,8.71,3.666,8.602,7.219,6.09,12.044,13.017,3.983,18.659,14.011,5.467,4.29,3.692,5.169,5.576,2.549,2.137,2.758,2.207,7.192,5.352,3.323,2023
746,UGA,PCPIE,Uganda,"Inflation, end of period consumer prices",Index,Units,n/a,0.012,0.024,0.059,0.071,0.178,0.44,1.499,4.473,7.924,10.053,13.303,22.124,21.602,23.256,25.922,27.331,30.182,29.91,32.439,33.807,32.312,34.16,36.178,39.074,40.509,44.918,47.246,53.971,59.874,61.72,78.39,82.5,88.06,89.64,95.42,100.81,103.84,106.25,108.77,111.442,114.652,126.383,129.672,133.912,2023
746,UGA,PCPIEPCH,Uganda,"Inflation, end of period consumer prices",Percent change,Units,n/a,n/a,100,150,20,150,146.667,240.541,198.413,77.128,26.877,32.325,66.31,-2.358,7.657,11.463,5.433,10.433,-0.9,8.454,4.218,-4.424,5.722,5.907,8.004,3.673,10.884,5.183,14.234,10.938,3.083,27.009,5.243,6.739,1.794,6.448,5.649,3.006,2.321,2.372,2.457,2.88,10.231,2.603,3.269,2023
926,UKR,PCPI,Ukraine,"Inflation, average consumer prices",Index,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"1,309.96","63,334.92","6,27,768.34","29,92,861.51","53,94,047.46","62,50,944.87","69,12,117.43","84,80,039.41","1,08,71,673.13","1,21,71,795.75","1,22,63,987.49","1,29,02,927.67","1,40,68,871.02","1,59,71,002.72","1,74,20,464.79","1,96,57,766.63","2,46,11,788.74","2,85,24,973.50","3,11,96,306.17","3,36,78,925.09","3,38,69,340.55","3,37,80,943.69","3,78,68,272.91","5,63,03,884.05","6,41,37,482.21","7,34,01,082.84","8,14,36,069.32","8,78,57,948.11","9,02,64,859.78","9,87,14,214.84","11,86,37,447.35","13,38,83,456.60","14,25,90,973.99",2024
926,UKR,PCPIPCH,Ukraine,"Inflation, average consumer prices",Percent change,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"4,734.88",891.188,376.746,80.23,15.886,10.577,22.684,28.203,11.959,0.757,5.21,9.036,13.52,9.076,12.843,25.201,15.9,9.365,7.958,0.565,-0.261,12.1,48.684,13.913,14.443,10.947,7.886,2.74,9.361,20.183,12.851,6.504,2024
926,UKR,PCPIE,Ukraine,"Inflation, end of period consumer prices",Index,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"2,925.59","3,00,018.31","15,03,447.33","42,34,469.61","59,16,546.99","65,15,141.08","78,17,698.86","93,19,855.59","1,17,25,868.83","1,24,43,714.56","1,23,72,958.84","1,33,92,822.86","1,50,41,301.19","1,65,97,564.80","1,85,26,993.01","2,16,00,530.77","2,64,19,749.87","2,96,71,978.51","3,23,70,877.33","3,38,47,065.64","3,37,78,526.73","3,39,46,126.39","4,23,88,383.41","6,07,48,059.08","6,82,57,399.30","7,75,87,328.49","8,51,73,122.12","8,86,25,805.75","9,30,50,297.99","10,23,69,595.79","12,96,03,229.21","13,61,92,003.25","15,25,08,080.03",2024
926,UKR,PCPIEPCH,Ukraine,"Inflation, end of period consumer prices",Percent change,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"10,154.97",401.119,181.651,39.723,10.117,19.993,19.215,25.816,6.122,-0.569,8.243,12.309,10.347,11.625,16.59,22.311,12.31,9.096,4.56,-0.202,0.496,24.87,43.313,12.361,13.669,9.777,4.054,4.992,10.015,26.603,5.084,11.98,2024
466,ARE,PCPI,United Arab Emirates,"Inflation, average consumer prices",Index,Units,66.7,72,77.1,78.1,80,82.8,87.3,92.1,96.7,99.4,100,103.4,110,115.8,122.4,127.7,131.5,135.4,138.1,141,142.9,146.901,151.188,155.904,163.763,173.909,190.057,211.206,237.097,225.895,227.88,229.875,231.398,233.953,239.441,249.181,253.214,258.192,266.12,260.972,255.554,255.265,267.588,271.934,276.67,2024
466,ARE,PCPIPCH,United Arab Emirates,"Inflation, average consumer prices",Percent change,Units,10.066,7.946,7.083,1.297,2.433,3.5,5.435,5.498,4.995,2.792,0.604,3.4,6.383,5.273,5.699,4.33,2.976,2.966,1.994,2.1,1.348,2.8,2.918,3.119,5.041,6.195,9.285,11.128,12.258,-4.725,0.879,0.876,0.663,1.104,2.346,4.068,1.619,1.966,3.071,-1.934,-2.076,-0.113,4.827,1.624,1.742,2024
466,ARE,PCPIE,United Arab Emirates,"Inflation, end of period consumer prices",Index,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,102.5,108.78,115.27,120.46,125.46,129.92,132.93,135.34,137.64,142,145.6,149.6,153.83,157.028,164.944,174.887,195.921,217.969,237.158,237.632,241.725,242.101,243.557,247.071,254.751,263.912,268.184,273.455,281.852,276.4,270.662,270.355,283.407,288.009,293.026,2024
466,ARE,PCPIEPCH,United Arab Emirates,"Inflation, end of period consumer prices",Percent change,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6.127,5.966,4.502,4.151,3.555,2.317,1.813,1.699,3.168,2.535,2.747,2.828,2.079,5.041,6.028,12.027,11.253,8.804,0.2,1.722,0.156,0.601,1.443,3.108,3.596,1.619,1.966,3.071,-1.934,-2.076,-0.113,4.827,1.624,1.742,2024
112,GBR,PCPI,United Kingdom,"Inflation, average consumer prices",Index,Units,31.268,35.079,38.064,40.043,41.824,43.982,45.577,47.43,49.618,52.206,55.86,60.06,62.602,64.188,65.467,67.189,68.819,70.074,71.166,72.111,72.685,73.582,74.508,75.523,76.538,78.112,79.931,81.788,84.733,86.568,89.423,93.415,96.057,98.521,99.96,100,100.66,103.361,105.922,107.819,108.736,111.551,121.665,130.55,133.853,2024
112,GBR,PCPIPCH,United Kingdom,"Inflation, average consumer prices",Percent change,Units,16.849,12.189,8.511,5.198,4.448,5.16,3.626,4.066,4.612,5.216,6.999,7.519,4.232,2.533,1.994,2.63,2.425,1.825,1.557,1.329,0.796,1.234,1.259,1.362,1.344,2.057,2.329,2.323,3.602,2.165,3.298,4.464,2.828,2.565,1.461,0.04,0.66,2.683,2.478,1.791,0.851,2.588,9.067,7.303,2.53,2024
112,GBR,PCPIE,United Kingdom,"Inflation, end of period consumer prices",Index,Units,31.8,35.622,37.532,39.534,41.354,43.674,45.312,46.995,50.608,53.393,57.46,61.599,63.17,64.692,66.015,67.964,69.519,70.708,71.808,72.615,73.2,73.975,75.204,76.159,77.433,78.918,81.274,82.967,85.498,87.972,91.23,95.059,97.604,99.589,100.134,100.336,101.9,104.929,107.137,108.532,109.171,115.051,127.164,132.242,135.552,2024
112,GBR,PCPIEPCH,United Kingdom,"Inflation, end of period consumer prices",Percent change,Units,15.157,12.017,5.364,5.333,4.603,5.611,3.75,3.715,7.688,5.503,7.617,7.203,2.55,2.409,2.045,2.952,2.288,1.71,1.556,1.124,0.806,1.059,1.661,1.27,1.673,1.918,2.985,2.083,3.051,2.894,3.703,4.197,2.677,2.034,0.547,0.202,1.559,2.973,2.104,1.302,0.589,5.386,10.528,3.993,2.503,2024
111,USA,PCPI,United States,"Inflation, average consumer prices",Index,Units,82.383,90.933,96.533,99.583,103.933,107.6,109.692,113.617,118.275,123.942,130.658,136.167,140.308,144.475,148.225,152.383,156.858,160.525,163.008,166.583,172.192,177.042,179.867,184,188.908,195.267,201.558,207.344,215.254,214.565,218.076,224.923,229.586,232.952,236.715,237.002,240.005,245.121,251.1,255.653,258.856,270.968,292.625,304.704,313.698,2024
111,USA,PCPIPCH,United States,"Inflation, average consumer prices",Percent change,Units,13.502,10.378,6.158,3.16,4.368,3.528,1.944,3.578,4.1,4.791,5.419,4.216,3.042,2.97,2.596,2.805,2.937,2.338,1.547,2.193,3.367,2.817,1.596,2.298,2.668,3.366,3.222,2.871,3.815,-0.32,1.637,3.14,2.073,1.466,1.615,0.121,1.267,2.131,2.439,1.813,1.253,4.679,7.993,4.128,2.952,2024
111,USA,PCPIE,United States,"Inflation, end of period consumer prices",Index,Units,86.75,94.183,97.967,101.817,105.783,109.283,111.133,115.783,120.983,126.95,134.267,138.2,142.55,146.333,150.317,154.383,159.15,161.833,164.433,169.267,175.067,177.783,182.433,185.917,191.883,198.95,203.325,211.63,213.113,217.202,220.871,227.687,231.834,234.892,236.122,237.763,242.987,248.28,253.048,258.353,262.389,281.782,299.845,309.566,318.021,2024
111,USA,PCPIEPCH,United States,"Inflation, end of period consumer prices",Percent change,Units,11.887,8.569,4.017,3.93,3.896,3.309,1.693,4.184,4.491,4.932,5.763,2.929,3.148,2.654,2.722,2.705,3.088,1.686,1.607,2.939,3.427,1.552,2.616,1.909,3.209,3.683,2.199,4.084,0.701,1.919,1.689,3.086,1.822,1.319,0.524,0.695,2.197,2.178,1.921,2.096,1.562,7.391,6.41,3.242,2.731,2024
298,URY,PCPI,Uruguay,"Inflation, average consumer prices",Index,Units,0.007,0.009,0.011,0.017,0.026,0.044,0.078,0.128,0.207,0.374,0.796,1.607,2.707,4.172,6.038,8.589,11.023,13.208,14.635,15.463,16.202,16.908,19.269,23.003,25.113,26.293,27.972,30.242,32.624,34.93,37.268,40.284,43.547,47.282,51.479,55.938,61.33,65.146,70.101,75.627,83.003,89.436,97.58,103.304,108.314,2024
298,URY,PCPIPCH,Uruguay,"Inflation, average consumer prices",Percent change,Units,63.475,34.046,18.991,49.198,55.305,72.222,76.38,63.567,62.192,80.447,112.526,101.972,68.456,54.081,44.736,42.248,28.342,19.819,10.808,5.66,4.775,4.357,13.968,19.379,9.169,4.699,6.386,8.115,7.878,7.068,6.694,8.092,8.099,8.577,8.878,8.66,9.64,6.222,7.606,7.883,9.754,7.75,9.106,5.866,4.85,2024
298,URY,PCPIE,Uruguay,"Inflation, end of period consumer prices",Index,Units,0.008,0.01,0.012,0.019,0.031,0.057,0.098,0.154,0.261,0.493,1.129,2.049,3.256,4.978,7.172,9.715,12.078,13.91,15.11,15.74,16.54,17.13,21.58,23.78,25.58,26.83,28.54,30.97,33.82,35.82,38.3,41.59,44.7,48.51,52.52,57.48,62.13,66.2,71.47,77.76,85.07,91.85,99.47,104.55,110.29,2024
298,URY,PCPIEPCH,Uruguay,"Inflation, end of period consumer prices",Percent change,Units,42.82,29.361,20.532,51.511,66.125,83.001,70.652,57.285,69.007,89.177,128.954,81.449,58.911,52.882,44.091,35.443,24.328,15.169,8.627,4.169,5.083,3.567,25.978,10.195,7.569,4.887,6.373,8.514,9.202,5.914,6.924,8.59,7.478,8.523,8.266,9.444,8.09,6.551,7.961,8.801,9.401,7.97,8.296,5.107,5.49,2024
927,UZB,PCPI,Uzbekistan,"Inflation, average consumer prices",Index,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.004,0.022,0.371,1.502,2.313,3.952,5.097,6.58,8.226,10.467,13.324,14.989,16.087,17.808,20.143,22.39,25.329,28.444,31.944,35.92,40.194,44.897,48.973,53.119,57.805,65.826,77.362,88.599,100,110.849,123.538,135.838,148.913,2024
927,UZB,PCPIPCH,Uzbekistan,"Inflation, average consumer prices",Percent change,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,534.18,"1,568.33",304.597,53.961,70.857,28.981,29.103,25.006,27.251,27.291,12.494,7.325,10.703,13.109,11.154,13.128,12.298,12.304,12.447,11.9,11.7,9.079,8.464,8.824,13.876,17.524,14.526,12.868,10.849,11.447,9.957,9.626,2024
927,UZB,PCPIE,Uzbekistan,"Inflation, end of period consumer prices",Index,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.006,0.062,0.851,1.846,3.034,4.558,5.747,7.239,9.279,11.736,14.266,15.513,16.95,18.878,20.932,23.414,26.652,29.946,33.51,38.07,42.187,46.744,51.062,55.365,60.791,72.209,82.509,95.041,105.654,116.202,130.445,141.856,155.741,2024
927,UZB,PCPIEPCH,Uzbekistan,"Inflation, end of period consumer prices",Percent change,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,884.782,"1,281.43",116.917,64.374,50.227,26.07,25.97,28.182,26.483,21.557,8.74,9.261,11.377,10.88,11.855,13.833,12.356,11.901,13.61,10.813,10.804,9.237,8.427,9.801,18.782,14.265,15.189,11.167,9.983,12.257,8.748,9.788,2024
846,VUT,PCPI,Vanuatu,"Inflation, average consumer prices",Index,Units,34.558,43.835,46.76,47.533,50.155,50.69,53.106,61.624,67.022,72.215,75.652,80.546,83.815,86.803,88.802,90.782,91.623,94.201,97.55,99.5,102.025,105.675,107.75,111,112.575,113.925,116.25,120.825,126.675,132.118,135.768,136.955,138.8,140.825,141.95,145.475,146.7,151.2,154.8,159,167.5,171.425,182.875,203.325,211.894,2023
846,VUT,PCPIPCH,Vanuatu,"Inflation, average consumer prices",Percent change,Units,11.24,26.846,6.673,1.653,5.516,1.066,4.766,16.039,8.76,7.748,4.759,6.469,4.058,3.566,2.303,2.23,0.926,2.813,3.556,1.999,2.538,3.578,1.964,3.016,1.419,1.199,2.041,3.935,4.842,4.297,2.763,0.874,1.347,1.459,0.799,2.483,0.842,3.067,2.381,2.713,5.346,2.343,6.679,11.183,4.215,2023
846,VUT,PCPIE,Vanuatu,"Inflation, end of period consumer prices",Index,Units,37.222,47.172,46.605,48.847,50.394,50.858,54.932,64.648,68.46,73.841,77.034,81.368,85.552,87.046,89.363,90.857,90.782,95.415,99.6,99.6,103.7,106.1,108.5,111.7,112.6,114.7,116.9,121.7,128.8,131.926,136.268,137.9,139,141.1,142.6,144.7,147.8,152.7,155.6,161,171.6,172.8,192.2,205.6,212.252,2023
846,VUT,PCPIEPCH,Vanuatu,"Inflation, end of period consumer prices",Percent change,Units,18.361,26.731,-1.202,4.812,3.166,0.921,8.011,17.687,5.896,7.86,4.324,5.626,5.142,1.747,2.661,1.672,-0.082,5.103,4.386,0,4.116,2.314,2.262,2.949,0.806,1.865,1.918,4.106,5.834,2.427,3.291,1.197,0.798,1.511,1.063,1.473,2.142,3.315,1.899,3.47,6.584,0.699,11.227,6.972,3.236,2023
299,VEN,PCPI,Venezuela,"Inflation, average consumer prices",Index,Units,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.003,0.005,0.007,0.009,0.012,0.017,0.027,0.043,0.085,0.128,0.174,0.215,0.25,0.281,0.344,0.451,0.549,0.636,0.723,0.858,1.128,1.422,1.823,2.299,2.783,3.914,6.347,14.073,49.953,268.804,"1,75,997.02","3,52,10,006.07","86,44,57,493.19","14,59,64,78,386.42","41,82,50,67,385.22","1,82,96,69,31,848.50","2,72,58,92,35,616.40",2023
299,VEN,PCPIPCH,Venezuela,"Inflation, average consumer prices",Percent change,Units,21.355,16.244,9.607,6.242,12.25,11.382,11.544,28.137,29.468,84.463,40.656,34.205,31.423,38.122,60.817,59.923,99.876,50.04,35.782,23.57,16.206,12.531,22.434,31.091,21.747,15.955,13.663,18.699,31.441,26.041,28.187,26.09,21.069,40.639,62.169,121.738,254.949,438.117,"65,374.08","19,906.02","2,355.15","1,588.51",186.542,337.458,48.983,2023
299,VEN,PCPIE,Venezuela,"Inflation, end of period consumer prices",Index,Units,n/a,n/a,n/a,n/a,0.001,0.001,0.002,0.002,0.003,0.006,0.008,0.01,0.014,0.02,0.034,0.053,0.108,0.149,0.194,0.232,0.264,0.296,0.388,0.494,0.588,0.673,0.787,0.964,1.261,1.577,2.006,2.559,3.073,4.8,8.089,22.72,85.053,818.746,"10,65,682.06","10,32,16,574.08","3,15,82,61,234.43","24,83,60,32,114.61","82,94,88,24,336.70","2,40,53,55,85,125.49","3,53,99,29,31,553.72",2023
